station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,total_precipitation,fog,rain,snow,hail,thunder,tornado,formatted_date
725317,53802,2008,12,19,34.79999923706055,24,32.5,24,1012.2000122070312,15,6.0,24,12.0,24,22.0,33.0,28.399999618530273,1,0.8799999952316284,1,1,1,1,1,1,2008-12-19
725314,99999,2008,2,28,29.200000762939453,24,19.700000762939453,24,1023.0999755859375,24,10.0,24,5.900000095367432,24,11.100000381469727,22.0,19.399999618530273,1,0.0,0,0,0,0,0,0,2008-02-28
725330,14827,2008,12,11,26.200000762939453,24,20.299999237060547,24,1019.2000122070312,24,9.100000381469727,24,3.4000000953674316,24,7.0,22.0,19.899999618530273,0,0.0,0,0,0,0,0,0,2008-12-11
725315,99999,2008,6,27,74.5,24,65.80000305175781,24,1010.5999755859375,22,10.0,24,7.5,24,21.0,36.900001525878906,66.19999694824219,1,0.009999999776482582,0,0,0,0,0,0,2008-06-27
725327,99999,2008,4,6,52.099998474121094,24,33.5,24,1016.0,24,9.699999809265137,24,7.0,24,12.0,19.0,35.099998474121094,0,0.0,0,0,0,0,0,0,2008-04-06
725317,53802,2009,11,7,58.79999923706055,23,44.0,23,1014.0,23,10.0,23,10.399999618530273,23,15.899999618530273,23.899999618530273,51.099998474121094,0,0.0,0,0,0,0,0,0,2009-11-07
725316,3887,2009,11,13,43.70000076293945,23,31.799999237060547,23,1014.4000244140625,23,10.0,23,6.699999809265137,23,14.0,15.0,33.099998474121094,0,0.0,0,0,0,0,0,0,2009-11-13
725326,4894,2009,9,19,63.400001525878906,24,54.599998474121094,24,1016.9375852304198,23,9.899999618530273,24,5.599999904632568,24,11.100000381469727,15.0,51.79999923706055,0,0.0,0,0,0,0,0,0,2009-09-19
725326,4894,2009,4,2,45.20000076293945,24,31.600000381469727,24,1016.9375852304198,23,10.0,24,5.800000190734863,24,15.0,21.0,35.599998474121094,0,0.0,0,0,0,0,0,0,2009-04-02
725326,4894,2009,12,20,27.600000381469727,24,23.200000762939453,24,1016.9375852304198,23,7.400000095367432,24,4.900000095367432,24,11.100000381469727,22.0,24.799999237060547,1,0.0,0,0,0,0,0,0,2009-12-20
725326,4894,2009,7,22,68.19999694824219,24,61.599998474121094,24,1016.9375852304198,23,5.099999904632568,24,3.5999999046325684,24,9.899999618530273,22.0,60.79999923706055,0,1.149999976158142,0,0,0,0,0,0,2009-07-22
725326,4894,2009,4,20,46.79999923706055,24,40.0,24,1016.9375852304198,23,9.5,24,13.399999618530273,24,22.0,32.099998474121094,41.0,0,1.2300000190734863,0,0,0,0,0,0,2009-04-20
725326,4894,2009,1,19,12.600000381469727,24,6.5,24,1016.9375852304198,23,10.0,24,6.0,24,11.100000381469727,22.0,1.399999976158142,1,0.0,0,0,0,0,0,0,2009-01-19
725326,4894,2009,3,9,35.79999923706055,24,31.5,24,1016.9375852304198,23,10.0,24,7.099999904632568,24,14.0,18.100000381469727,32.0,0,0.6399999856948853,0,0,0,0,0,0,2009-03-09
725330,14827,2009,6,12,65.19999694824219,24,55.900001525878906,24,1012.5999755859375,23,7.300000190734863,24,6.099999904632568,24,9.899999618530273,22.0,57.900001525878906,0,0.4000000059604645,0,0,0,0,0,0,2009-06-12
725315,94870,2009,6,11,70.19999694824219,24,64.4000015258789,18,1007.0999755859375,17,8.100000381469727,24,7.300000190734863,24,23.899999618530273,35.900001525878906,64.9000015258789,0,1.1399999856948853,0,0,0,0,0,0,2009-06-11
725314,3960,2009,9,7,71.19999694824219,24,65.0,24,1017.7999877929688,20,7.599999904632568,24,2.0999999046325684,24,6.0,22.0,62.099998474121094,0,0.009999999776482582,1,1,1,1,1,1,2009-09-07
725305,94892,2009,10,18,41.5,24,32.400001525878906,24,1026.199951171875,23,8.699999809265137,24,4.099999904632568,24,8.899999618530273,15.0,30.200000762939453,1,0.0,0,0,0,0,0,0,2009-10-18
725315,94870,2009,4,3,45.29999923706055,24,36.0,24,1001.4000244140625,20,8.5,24,19.799999237060547,24,27.0,36.900001525878906,39.20000076293945,1,0.7300000190734863,0,0,0,0,0,0,2009-04-03
725317,53802,2009,9,24,67.5,24,65.0999984741211,24,1020.0,21,6.800000190734863,24,3.4000000953674316,24,8.899999618530273,22.0,64.4000015258789,1,0.0,0,0,0,0,0,0,2009-09-24
725300,94846,2009,10,24,43.599998474121094,24,38.099998474121094,24,1002.9000244140625,22,9.600000381469727,24,10.600000381469727,24,15.899999618530273,23.899999618530273,37.400001525878906,1,0.1899999976158142,0,0,0,0,0,0,2009-10-24
725305,94892,2009,6,11,62.79999923706055,24,52.0,24,1009.2000122070312,21,9.300000190734863,24,9.5,24,14.0,19.0,57.20000076293945,1,0.05000000074505806,0,0,0,0,0,0,2009-06-11
725330,14827,2009,5,8,63.0,24,58.20000076293945,24,1007.2999877929688,24,9.699999809265137,24,6.0,24,19.0,28.899999618530273,46.900001525878906,0,0.03999999910593033,0,0,0,0,0,0,2009-05-08
725305,94892,2009,10,10,39.5,24,31.899999618530273,24,1021.2999877929688,24,10.0,24,5.300000190734863,24,15.0,20.0,32.0,1,0.23999999463558197,0,0,0,0,0,0,2009-10-10
725300,94846,2009,2,27,32.900001525878906,24,27.799999237060547,24,1015.7000122070312,14,6.5,24,11.399999618530273,24,16.899999618530273,25.100000381469727,21.200000762939453,1,2.0199999809265137,1,1,1,1,1,1,2009-02-27
725330,14827,2009,7,18,63.099998474121094,24,56.20000076293945,24,1014.2000122070312,23,9.800000190734863,24,6.5,24,12.0,20.0,57.20000076293945,1,0.0,0,0,0,0,0,0,2009-07-18
725330,14827,2009,1,29,16.799999237060547,24,12.399999618530273,24,1015.2999877929688,24,7.900000095367432,24,13.100000381469727,24,19.0,26.0,3.200000047683716,1,0.07000000029802322,0,0,0,0,0,0,2009-01-29
725330,14827,2009,3,20,31.899999618530273,24,17.600000381469727,24,1031.199951171875,24,10.0,24,7.300000190734863,24,13.0,18.100000381469727,23.0,0,0.0,0,0,0,0,0,0,2009-03-20
725305,94892,2009,5,6,61.79999923706055,24,50.20000076293945,24,1009.5,23,7.900000095367432,24,5.699999809265137,24,16.899999618530273,22.0,53.599998474121094,1,0.6200000047683716,0,0,0,0,0,0,2009-05-06
725316,3887,2009,3,18,56.5,24,44.20000076293945,24,1018.2999877929688,24,9.800000190734863,24,10.100000381469727,24,18.100000381469727,22.899999618530273,46.400001525878906,1,0.03999999910593033,0,0,0,0,0,0,2009-03-18
725330,14827,2009,1,2,31.899999618530273,24,19.0,24,1011.0999755859375,24,10.0,24,12.5,24,22.899999618530273,28.899999618530273,15.100000381469727,0,0.0,0,0,0,0,0,0,2009-01-02
725316,3887,2009,1,20,14.300000190734863,24,9.300000190734863,24,1019.5,17,5.099999904632568,24,8.5,24,12.0,22.0,8.600000381469727,1,0.0,0,0,0,0,0,0,2009-01-20
725305,94892,2009,3,5,47.599998474121094,24,33.599998474121094,24,1012.5999755859375,24,10.0,24,13.199999809265137,24,22.0,36.900001525878906,34.0,0,0.0,0,0,0,0,0,0,2009-03-05
725315,94870,2009,7,24,70.69999694824219,24,60.599998474121094,24,1013.0999755859375,22,8.399999618530273,24,3.0999999046325684,24,8.0,22.0,57.0,0,0.0,0,0,0,0,0,0,2009-07-24
725300,94846,2009,10,27,49.099998474121094,24,44.70000076293945,24,1015.2999877929688,24,9.800000190734863,24,6.0,24,9.899999618530273,22.0,44.599998474121094,1,0.05000000074505806,0,0,0,0,0,0,2009-10-27
725327,4846,2009,11,17,43.29999923706055,24,34.900001525878906,24,1019.0,24,9.699999809265137,24,11.300000190734863,24,14.0,21.0,39.0,0,0.0,0,0,0,0,0,0,2009-11-17
725314,3960,2009,3,24,63.70000076293945,24,46.400001525878906,24,1010.4000244140625,22,9.199999809265137,24,13.5,24,22.899999618530273,35.0,60.099998474121094,0,0.0,0,0,0,0,0,0,2009-03-24
725327,4846,2009,6,6,66.69999694824219,24,52.599998474121094,24,1013.2999877929688,24,10.0,24,4.300000190734863,24,8.0,22.0,55.0,0,0.0,0,0,0,0,0,0,2009-06-06
725326,99999,2005,8,31,76.69999694824219,6,55.400001525878906,6,1016.9375852304198,23,10.0,6,3.9000000953674316,6,8.899999618530273,22.0,75.19999694824219,1,0.0,0,0,0,0,0,0,2005-08-31
725317,99999,2005,7,29,71.69999694824219,17,58.29999923706055,17,1021.0,17,9.699999809265137,17,2.4000000953674316,17,7.0,22.0,57.20000076293945,1,0.0,0,0,0,0,0,0,2005-07-29
725305,99999,2005,6,27,82.0,20,66.5999984741211,20,1016.5999755859375,20,7.0,20,5.099999904632568,20,11.100000381469727,22.0,69.0999984741211,0,0.0,0,0,0,0,0,0,2005-06-27
725305,99999,2005,12,11,26.5,20,19.899999618530273,20,1007.0,14,8.399999618530273,20,10.300000190734863,20,14.0,22.0,14.0,0,0.019999999552965164,1,1,1,1,1,1,2005-12-11
725327,99999,2005,9,5,68.5,21,56.29999923706055,21,1025.5,21,10.0,21,5.0,21,8.0,22.0,57.20000076293945,1,0.0,0,0,0,0,0,0,2005-09-05
725316,99999,2005,3,10,30.899999618530273,21,17.600000381469727,21,1010.0,20,9.399999618530273,21,7.900000095367432,21,18.100000381469727,23.899999618530273,19.399999618530273,1,0.009999999776482582,0,0,0,0,0,0,2005-03-10
725315,99999,2005,11,4,59.20000076293945,23,45.0,23,1009.0,23,10.0,23,13.300000190734863,23,18.100000381469727,22.899999618530273,53.599998474121094,1,0.0,0,0,0,0,0,0,2005-11-04
725314,99999,2005,6,16,74.0999984741211,23,57.599998474121094,23,1013.0999755859375,23,10.0,23,5.800000190734863,23,12.0,22.0,62.599998474121094,1,0.0,0,0,0,0,0,0,2005-06-16
725316,99999,2005,1,4,37.599998474121094,23,36.900001525878906,23,1024.4000244140625,20,4.0,23,8.0,23,12.0,22.0,35.599998474121094,1,0.7799999713897705,1,1,1,1,1,1,2005-01-04
725315,99999,2005,3,14,30.5,23,13.899999618530273,23,1019.5999755859375,21,10.0,23,7.900000095367432,23,19.0,25.100000381469727,17.600000381469727,1,0.0,0,0,0,0,0,0,2005-03-14
725326,99999,2005,3,20,34.70000076293945,24,25.299999237060547,24,1016.9375852304198,23,10.0,24,6.199999809265137,24,11.100000381469727,22.0,30.200000762939453,1,0.0,0,0,0,0,0,0,2005-03-20
725326,99999,2005,5,28,58.0,24,43.099998474121094,24,1016.9375852304198,23,10.0,24,6.900000095367432,24,15.899999618530273,22.0,46.400001525878906,0,0.0,0,0,0,0,0,0,2005-05-28
725326,99999,2005,1,14,6.699999809265137,24,-4.199999809265137,24,1016.9375852304198,23,10.0,24,10.199999809265137,24,19.0,22.899999618530273,-0.4000000059604645,0,0.0,0,0,0,0,0,0,2005-01-14
725314,99999,2005,9,19,77.69999694824219,24,68.4000015258789,24,1017.5,24,8.800000190734863,24,6.400000095367432,24,12.0,15.899999618530273,68.0,0,0.0,0,0,0,0,0,0,2005-09-19
725314,99999,2005,7,4,78.0,24,68.80000305175781,24,1013.2000122070312,21,9.800000190734863,24,5.400000095367432,24,20.0,26.0,66.9000015258789,0,0.6600000262260437,0,0,0,0,0,0,2005-07-04
725330,14827,2005,9,24,65.0999984741211,24,56.20000076293945,24,1021.0,23,8.899999618530273,24,7.800000190734863,24,13.0,22.0,57.0,0,0.15000000596046448,1,1,1,1,1,1,2005-09-24
725305,99999,2005,2,26,29.299999237060547,24,21.5,24,1024.0999755859375,21,8.0,24,7.5,24,11.100000381469727,22.0,18.0,0,0.0,0,0,0,0,0,0,2005-02-26
725330,14827,2005,11,1,50.79999923706055,24,45.099998474121094,24,1016.0,24,6.199999809265137,24,6.0,24,14.0,19.0,44.599998474121094,1,0.3100000023841858,1,1,1,1,1,1,2005-11-01
725320,14842,2005,11,13,55.5,24,41.099998474121094,24,1012.2999877929688,24,9.899999618530273,24,16.799999237060547,24,25.100000381469727,32.099998474121094,44.599998474121094,1,0.0,0,0,0,0,0,0,2005-11-13
725300,94846,2005,10,20,50.900001525878906,24,40.20000076293945,24,1017.0999755859375,24,9.899999618530273,24,8.0,24,14.0,20.0,45.0,0,0.0,0,0,0,0,0,0,2005-10-20
725327,99999,2005,1,9,29.100000381469727,24,26.299999237060547,24,1023.7999877929688,20,8.0,24,7.900000095367432,24,13.0,22.0,23.0,0,0.27000001072883606,0,0,0,0,0,0,2005-01-09
725330,14827,2005,12,22,23.600000381469727,24,19.899999618530273,24,1022.0999755859375,24,4.0,24,9.699999809265137,24,17.100000381469727,22.0,10.899999618530273,1,0.0,1,1,1,1,1,1,2005-12-22
725305,99999,2005,3,2,18.600000381469727,24,6.599999904632568,24,1019.0999755859375,24,10.0,24,9.100000381469727,24,15.0,19.0,10.399999618530273,1,0.0,0,0,0,0,0,0,2005-03-02
725320,14842,2005,3,22,37.400001525878906,24,27.100000381469727,24,1018.4000244140625,24,8.5,24,15.399999618530273,24,22.0,32.099998474121094,30.200000762939453,0,0.12999999523162842,1,1,1,1,1,1,2005-03-22
725305,99999,2005,11,17,19.5,24,8.399999618530273,24,1030.5,23,9.699999809265137,24,11.100000381469727,24,19.0,28.899999618530273,12.199999809265137,1,0.0,0,0,0,0,0,0,2005-11-17
725300,94846,2005,8,16,74.5999984741211,24,62.5,24,1019.5,24,9.100000381469727,24,5.099999904632568,24,11.100000381469727,18.100000381469727,60.099998474121094,0,0.0,1,1,1,1,1,1,2005-08-16
725320,14842,2005,11,18,32.20000076293945,24,18.5,24,1027.5,24,10.0,24,7.199999809265137,24,13.0,22.0,24.100000381469727,1,0.0,0,0,0,0,0,0,2005-11-18
725320,14842,2005,6,12,75.0999984741211,24,67.9000015258789,24,1010.2999877929688,22,8.699999809265137,24,7.599999904632568,24,11.100000381469727,22.0,68.0,0,0.0,1,1,1,1,1,1,2005-06-12
725330,14827,2005,8,24,64.5,24,53.099998474121094,24,1021.7000122070312,24,9.5,24,6.900000095367432,24,13.0,15.899999618530273,50.0,0,0.0,0,0,0,0,0,0,2005-08-24
725305,99999,2005,8,8,75.9000015258789,24,56.70000076293945,24,1017.2000122070312,24,9.199999809265137,24,2.4000000953674316,24,8.0,22.0,59.0,0,0.0,0,0,0,0,0,0,2005-08-08
725320,14842,2005,10,12,60.099998474121094,24,52.599998474121094,24,1018.5999755859375,24,7.099999904632568,24,2.5,24,7.0,22.0,53.099998474121094,1,0.0,1,1,1,1,1,1,2005-10-12
725320,14842,2005,8,15,68.9000015258789,24,62.79999923706055,24,1019.9000244140625,24,8.5,24,2.5999999046325684,24,6.0,22.0,62.099998474121094,0,0.05000000074505806,1,1,1,1,1,1,2005-08-15
725317,99999,2005,4,24,41.400001525878906,24,27.899999618530273,24,1010.5999755859375,24,10.0,24,16.0,24,23.899999618530273,28.899999618530273,32.0,0,0.0,0,0,0,0,0,0,2005-04-24
725327,99999,2006,6,2,67.5,19,52.0,19,1016.0999755859375,19,10.0,19,5.0,19,8.899999618530273,22.0,60.79999923706055,1,0.0,0,0,0,0,0,0,2006-06-02
725327,99999,2006,1,1,35.099998474121094,23,31.799999237060547,23,1012.4000244140625,21,7.300000190734863,23,7.0,23,15.899999618530273,22.0,30.200000762939453,1,0.0,0,0,0,0,0,0,2006-01-01
725327,99999,2006,2,4,32.900001525878906,23,29.0,23,1007.7000122070312,15,7.300000190734863,23,9.899999618530273,23,16.899999618530273,27.0,28.399999618530273,1,0.0,1,1,1,1,1,1,2006-02-04
725314,99999,2006,3,1,54.70000076293945,23,45.900001525878906,23,1007.4000244140625,23,7.800000190734863,23,4.300000190734863,23,15.0,19.0,41.0,1,0.0,0,0,0,0,0,0,2006-03-01
725317,99999,2006,2,22,37.900001525878906,23,26.700000762939453,23,1013.0999755859375,22,8.800000190734863,23,5.599999904632568,23,11.100000381469727,22.0,28.399999618530273,1,0.0,0,0,0,0,0,0,2006-02-22
725315,99999,2006,1,5,35.099998474121094,23,30.399999618530273,23,1016.7000122070312,21,9.399999618530273,23,13.100000381469727,23,18.100000381469727,22.0,33.79999923706055,1,0.0,0,0,0,0,0,0,2006-01-05
725326,99999,2006,10,31,44.79999923706055,24,29.5,24,1016.9375852304198,23,10.0,24,12.699999809265137,24,21.0,27.0,32.0,0,0.0,0,0,0,0,0,0,2006-10-31
725305,99999,2006,1,30,35.70000076293945,24,30.899999618530273,24,1004.5,15,8.100000381469727,24,12.600000381469727,24,21.0,28.0,30.200000762939453,1,0.0,0,0,0,0,0,0,2006-01-30
725300,94846,2006,3,10,42.599998474121094,24,36.0,24,1000.5,24,7.300000190734863,24,8.699999809265137,24,14.0,15.899999618530273,37.400001525878906,1,0.5699999928474426,0,0,0,0,0,0,2006-03-10
725300,94846,2006,1,22,27.299999237060547,24,24.5,24,1031.300048828125,22,4.0,24,2.5,24,7.0,22.0,21.200000762939453,1,0.0,1,1,1,1,1,1,2006-01-22
725300,94846,2006,4,25,46.20000076293945,24,33.0,24,1016.5999755859375,20,9.899999618530273,24,14.0,24,26.0,32.099998474121094,37.0,0,0.03999999910593033,0,0,0,0,0,0,2006-04-25
725320,14842,2006,12,22,49.29999923706055,24,46.5,24,1010.2999877929688,15,3.5999999046325684,24,6.300000190734863,24,15.899999618530273,22.899999618530273,44.099998474121094,1,0.17000000178813934,1,1,1,1,1,1,2006-12-22
725326,99999,2006,2,14,36.29999923706055,24,22.600000381469727,24,1016.9375852304198,23,9.5,24,6.400000095367432,24,15.899999618530273,21.0,21.200000762939453,1,0.0,0,0,0,0,0,0,2006-02-14
725330,14827,2006,11,17,37.599998474121094,24,31.899999618530273,24,1011.7999877929688,23,8.5,24,7.900000095367432,24,12.0,16.899999618530273,35.599998474121094,1,0.27000001072883606,0,0,0,0,0,0,2006-11-17
725330,14827,2006,3,15,35.400001525878906,24,21.200000762939453,24,1021.5,24,9.800000190734863,24,12.699999809265137,24,18.100000381469727,26.0,28.399999618530273,1,0.0,0,0,0,0,0,0,2006-03-15
725315,99999,2006,2,27,37.20000076293945,24,19.700000762939453,24,1019.2999877929688,24,10.0,24,7.900000095367432,24,13.0,15.899999618530273,25.0,0,0.0,0,0,0,0,0,0,2006-02-27
725315,99999,2006,7,21,76.5999984741211,24,72.4000015258789,24,1014.2000122070312,16,5.699999809265137,24,7.0,24,19.0,26.0,69.80000305175781,1,0.05999999865889549,1,1,1,1,1,1,2006-07-21
725316,99999,2006,11,23,41.5,24,27.0,24,1024.800048828125,24,10.0,24,4.900000095367432,24,9.899999618530273,22.0,27.0,0,0.0,0,0,0,0,0,0,2006-11-23
725315,99999,2006,11,5,46.0,24,33.900001525878906,24,1025.5,24,10.0,24,9.600000381469727,24,15.899999618530273,22.0,37.900001525878906,0,0.019999999552965164,0,0,0,0,0,0,2006-11-05
725305,99999,2006,10,8,56.79999923706055,24,45.70000076293945,24,1023.2000122070312,24,9.899999618530273,24,5.599999904632568,24,12.0,22.0,44.599998474121094,1,0.0,0,0,0,0,0,0,2006-10-08
725316,99999,2006,11,20,36.900001525878906,24,23.600000381469727,24,1028.9000244140625,24,10.0,24,7.800000190734863,24,12.0,22.0,28.0,0,0.0,0,0,0,0,0,0,2006-11-20
725317,99999,2006,8,4,74.80000305175781,24,63.29999923706055,24,1017.7999877929688,23,8.600000381469727,24,5.699999809265137,24,8.899999618530273,15.0,62.599998474121094,1,0.0,0,0,0,0,0,0,2006-08-04
725320,14842,2006,8,14,75.30000305175781,24,66.80000305175781,24,1012.7999877929688,21,7.800000190734863,24,6.0,24,13.0,22.0,63.0,0,0.0,0,0,0,0,0,0,2006-08-14
725316,99999,2006,8,18,77.5,24,69.30000305175781,24,1017.0999755859375,18,7.5,24,6.800000190734863,24,12.0,22.0,73.0,0,0.18000000715255737,1,1,1,1,1,1,2006-08-18
725320,14842,2006,4,3,49.79999923706055,24,40.599998474121094,24,1009.0,21,9.199999809265137,24,14.600000381469727,24,22.899999618530273,33.0,42.099998474121094,0,0.4099999964237213,0,0,0,0,0,0,2006-04-03
725327,99999,2006,5,24,61.900001525878906,24,47.79999923706055,24,1017.2000122070312,20,9.699999809265137,24,5.900000095367432,24,18.100000381469727,25.100000381469727,48.20000076293945,1,0.07999999821186066,0,0,0,0,0,0,2006-05-24
725300,94846,2006,9,21,52.400001525878906,24,41.29999923706055,24,1016.2999877929688,24,10.0,24,3.5,24,12.0,22.0,39.20000076293945,1,0.0,0,0,0,0,0,0,2006-09-21
725316,99999,2006,3,20,38.400001525878906,24,20.899999618530273,24,1021.0999755859375,24,10.0,24,14.100000381469727,24,22.899999618530273,25.100000381469727,33.79999923706055,1,0.0,0,0,0,0,0,0,2006-03-20
725317,99999,2006,6,21,82.0999984741211,24,69.5999984741211,24,1014.4000244140625,24,9.800000190734863,24,7.599999904632568,24,13.0,21.0,73.0,0,0.0,0,0,0,0,0,0,2006-06-21
725326,99999,2007,3,23,52.0,11,50.29999923706055,11,1016.9375852304198,23,3.9000000953674316,11,6.300000190734863,11,8.899999618530273,22.0,48.20000076293945,1,0.0,0,0,0,0,0,0,2007-03-23
725330,14827,2007,8,29,77.69999694824219,20,65.4000015258789,20,1016.7999877929688,20,7.699999809265137,20,3.0,20,7.0,22.0,61.0,0,0.0,0,0,0,0,0,0,2007-08-29
725316,99999,2007,3,13,64.0,23,47.79999923706055,23,1016.5999755859375,23,9.800000190734863,23,11.0,23,16.899999618530273,27.0,52.0,0,0.0,0,0,0,0,0,0,2007-03-13
725320,14842,2007,2,6,6.300000190734863,23,-2.5,23,1030.9000244140625,15,6.400000095367432,23,4.800000190734863,23,9.899999618530273,22.0,3.0,1,0.2800000011920929,1,1,1,1,1,1,2007-02-06
725317,99999,2007,3,5,36.900001525878906,23,25.399999618530273,23,1024.800048828125,23,10.0,23,9.800000190734863,23,13.0,16.899999618530273,30.200000762939453,1,0.0,0,0,0,0,0,0,2007-03-05
725305,99999,2007,5,12,55.599998474121094,23,38.29999923706055,23,1021.0999755859375,23,10.0,23,11.5,23,15.899999618530273,19.0,44.599998474121094,1,0.0,0,0,0,0,0,0,2007-05-12
725326,99999,2007,4,9,37.79999923706055,24,22.299999237060547,24,1016.9375852304198,23,9.899999618530273,24,1.7999999523162842,24,12.0,22.0,30.200000762939453,1,0.0,0,0,0,0,0,0,2007-04-09
725326,99999,2007,6,12,73.5,24,55.79999923706055,24,1016.9375852304198,23,9.399999618530273,24,5.900000095367432,24,15.899999618530273,19.0,57.20000076293945,0,0.0,0,0,0,0,0,0,2007-06-12
725300,94846,2007,12,13,31.399999618530273,24,26.600000381469727,24,1018.5999755859375,22,6.900000095367432,24,7.699999809265137,24,18.100000381469727,25.100000381469727,25.0,0,0.0,0,0,0,0,0,0,2007-12-13
725314,99999,2007,10,30,48.79999923706055,24,37.20000076293945,24,1026.9000244140625,24,9.800000190734863,24,3.700000047683716,24,9.899999618530273,22.0,30.899999618530273,0,0.0,0,0,0,0,0,0,2007-10-30
725305,99999,2007,8,16,73.19999694824219,24,67.80000305175781,24,1013.2999877929688,21,5.400000095367432,24,2.799999952316284,24,7.0,22.0,66.9000015258789,0,0.0,0,0,0,0,0,0,2007-08-16
725327,99999,2007,3,28,48.900001525878906,24,46.599998474121094,24,1022.7999877929688,14,5.400000095367432,24,11.300000190734863,24,18.100000381469727,26.0,41.0,0,0.10000000149011612,1,1,1,1,1,1,2007-03-28
725330,14827,2007,6,2,77.5,24,60.5,24,1011.5999755859375,22,9.5,24,5.800000190734863,24,14.0,20.0,64.4000015258789,1,0.0,0,0,0,0,0,0,2007-06-02
725305,99999,2007,8,25,73.4000015258789,24,64.80000305175781,24,1012.0,19,8.800000190734863,24,6.300000190734863,24,9.899999618530273,14.0,69.80000305175781,1,0.09000000357627869,0,0,0,0,0,0,2007-08-25
725316,99999,2007,8,1,79.5,24,66.0999984741211,24,1016.0999755859375,24,8.699999809265137,24,3.0999999046325684,24,7.0,22.0,66.0,0,0.0,0,0,0,0,0,0,2007-08-01
725314,99999,2007,4,17,57.0,24,40.900001525878906,24,1015.2999877929688,24,10.0,24,0.800000011920929,24,5.099999904632568,22.0,39.20000076293945,1,0.0,0,0,0,0,0,0,2007-04-17
725330,14827,2007,1,24,27.600000381469727,24,21.200000762939453,24,1017.5999755859375,21,6.800000190734863,24,7.900000095367432,24,15.0,22.0,23.0,1,0.0,0,0,0,0,0,0,2007-01-24
725305,99999,2007,5,8,69.69999694824219,24,60.900001525878906,24,1017.0,22,7.800000190734863,24,3.4000000953674316,24,8.899999618530273,22.0,53.099998474121094,0,0.0,1,1,1,1,1,1,2007-05-08
725316,99999,2007,7,22,69.0999984741211,24,55.0,24,1023.0999755859375,24,10.0,24,2.799999952316284,24,6.0,22.0,55.0,0,0.0,0,0,0,0,0,0,2007-07-22
725320,14842,2007,5,27,65.9000015258789,24,59.099998474121094,24,1018.2000122070312,22,7.900000095367432,24,3.9000000953674316,24,8.0,22.0,57.20000076293945,1,1.0199999809265137,0,0,0,0,0,0,2007-05-27
725320,14842,2007,10,17,57.400001525878906,24,51.400001525878906,24,1011.7000122070312,23,8.300000190734863,23,3.5,23,12.0,18.100000381469727,48.20000076293945,1,0.14000000059604645,0,0,0,0,0,0,2007-10-17
725305,99999,2007,12,22,41.79999923706055,24,40.099998474121094,24,1012.7000122070312,19,1.100000023841858,24,8.5,24,14.0,22.0,35.599998474121094,1,0.009999999776482582,1,1,1,1,1,1,2007-12-22
725315,99999,2007,9,1,69.0999984741211,24,53.099998474121094,24,1022.2000122070312,24,10.0,24,6.699999809265137,24,11.100000381469727,15.899999618530273,55.0,0,0.0,0,0,0,0,0,0,2007-09-01
725330,14827,2007,6,26,79.0999984741211,24,66.69999694824219,24,1021.7999877929688,24,8.100000381469727,24,6.199999809265137,24,12.0,15.0,63.0,0,0.0,0,0,0,0,0,0,2007-06-26
725317,99999,2007,10,24,49.099998474121094,24,41.0,24,1016.0999755859375,24,9.800000190734863,24,11.5,24,22.0,27.0,44.599998474121094,1,0.0,0,0,0,0,0,0,2007-10-24
725330,14827,2007,5,4,58.599998474121094,24,39.400001525878906,24,1019.7000122070312,24,10.0,24,12.300000190734863,24,16.899999618530273,23.899999618530273,46.400001525878906,1,0.0,0,0,0,0,0,0,2007-05-04
725300,94846,2007,1,31,10.0,24,1.5,24,1021.7000122070312,24,10.0,24,10.600000381469727,24,15.899999618530273,16.899999618530273,3.0,0,0.0,0,0,0,0,0,0,2007-01-31
725320,14842,2007,6,9,66.0,24,44.79999923706055,24,1019.4000244140625,24,9.899999618530273,24,1.2000000476837158,24,4.099999904632568,22.0,50.0,0,0.0,0,0,0,0,0,0,2007-06-09
725305,99999,2007,6,9,64.30000305175781,24,47.0,24,1019.0999755859375,23,9.5,24,3.5999999046325684,24,12.0,15.0,48.0,0,0.0,0,0,0,0,0,0,2007-06-09
725316,99999,2008,2,9,38.70000076293945,22,31.799999237060547,22,1010.4000244140625,21,10.0,22,10.5,22,16.899999618530273,23.899999618530273,32.0,1,0.05999999865889549,0,0,0,0,0,0,2008-02-09
725317,99999,2008,9,27,63.29999923706055,23,47.5,23,1016.7000122070312,23,9.300000190734863,23,5.400000095367432,23,11.100000381469727,20.0,48.20000076293945,1,0.0,0,0,0,0,0,0,2008-09-27
725305,99999,2008,9,27,64.5999984741211,23,52.400001525878906,23,1017.9000244140625,19,6.5,23,2.5,23,8.0,22.0,51.79999923706055,1,0.009999999776482582,1,1,1,1,1,1,2008-09-27
725314,99999,2008,4,29,45.099998474121094,23,28.700000762939453,23,1021.5999755859375,23,10.0,23,5.400000095367432,23,13.0,22.0,32.0,0,0.0,0,0,0,0,0,0,2008-04-29
